candidate_id,expression_hash,run,source_round,generator_arm,generator_route,source_generator,source_lane,factor_lane,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,phase3ca_proxy_quality,proxy_quality,aligned_ic_mean,spread_hit_rate,mean_one_way_turnover,fields,expression,train_reward,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,train_mean_one_way_turnover,validation_day_sortino,validation_day_mcmc_prob_gt_0,holdout_day_sortino,holdout_day_mcmc_prob_gt_0,inherited_blockers,train_reward_blockers,train_reward_decision,seed,round_id,parent_id,mutation_type,blocker_flags,validation_mcmc_prob_gt_0,holdout_mcmc_prob_gt_0,parallel_chunk_id
phase3cp_00481,75c57253227959fb70f39f13,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_opening_divergence::coverage_guarded_context::slow_product,limit_event_state+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,high_board+opening_state,multi_or_unknown,low_turnover,a57aac20d28bbd2ec6,2cbe3bc8b18c6877b7,e689e3790ee5,0.23758703,0.03876818,0.03876818,0.55427545,0.28,ctx_sent_lb_3_num|m1_first15_last_close|open,"CSRank(Mul(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2),Mean(CSRank(ValidRatioGate($ctx_sent_lb_3_num,60,0.8)),30)))",-0.92251639,-0.68959367,-0.68959367,-0.90600351,-0.62165898,0.17408926,-0.73576453,0,0.77611478,-0.48209812,0.02166667,-0.85941134,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.02166667,0.0,4
phase3cp_01669,32bffb7471ff2579727bd1d6,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_range_location::rx_intraday_price_location::product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,371948cbdc39c373f4,d0d93ccd75919936c7,7250790eb92e,0.24636191,0.04133386,0.04133386,0.5578674,0.48,close|high|low|vwap,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($vwap,15))))",-0.92671438,-0.71949142,-0.71949142,-0.83878476,-0.68396226,0.13190196,-0.75780003,0,0.77631721,-0.58860709,0,-0.78632279,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01493,aed031453e64f9163dd9e051,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_resample::rx_intraday_return::rx_intraday_price_location::elite_inverted_product,intraday_return,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,89b460687f2011e9eb,558e6b7ecdf8ce3279,d00556c742fb,0.22605356,0.03934319,0.03934319,0.55508046,0.58,intraday_ret_from_open|vwap,"Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($vwap,30)))))",-0.92812077,-0.72667696,-0.72667696,-0.92575136,-0.72363723,0.21860962,-0.76146619,0,0.74295648,-0.74524528,0,-0.71763512,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_00953,05a3bf85a906b2fa712c3be6,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_opening_divergence::rx_flow_amount_volume::slow_residual,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,e61c1276e2a024eab6,11f341bdff1c4f2172,8e3327fd2620,0.23553216,0.03816739,0.03816739,0.55343434,0.34,amount_yuan|m1_first15_last_close|open,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2)),CSRank(Mean(ZScore(Delta($amount_yuan,2)),30)),20,5,0.8))",-0.92853978,-0.69640933,-0.69640933,-0.91469757,-0.62777398,0.17636286,-0.73663282,0,0.77601825,-0.52086655,0.00666667,-0.8710697,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.00666667,0.0,2
phase3cp_00865,61243e7538d4aaddeb597c12,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_opening_divergence::rx_range_location::slow_residual,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,4d14fe1de8138c51d3,944a2b0203bc507142,be717700b8d7,0.23487216,0.03797441,0.03797441,0.55316418,0.34,high|low|m1_first15_last_close|open,"CSRank(SafeCSResidual(CSRank(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),15),2)),CSRank(Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10)),30)),20,5,0.8))",-0.93710978,-0.70970828,-0.70970828,-0.91162444,-0.63876461,0.17096047,-0.74719057,0,0.77590133,-0.50258221,0.01333333,-0.86808772,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.01333333,0.0,1
phase3cp_01820,53b9e47123b9f248f535faa8,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_range_location::rx_intraday_price_location::product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,371948cbdc39c373f4,d0d93ccd75919936c7,7250790eb92e,0.23020691,0.03661027,0.03661027,0.55125438,0.42,close|high|low|vwap,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Delta($vwap,30))))",-0.9414981,-0.74772462,-0.74772462,-0.83438974,-0.72707746,0.14060335,-0.77878614,0,0.7711932,-0.72514802,0,-0.85812496,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_00010,8364137a9b0d9c2a6a65a365,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware::rx_opening_divergence::delay3_smooth20,opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,d4667218564d26f484,10791ff5bf5c71a950,d8da2b68f20e,0.24588763,0.04119528,0.04119528,0.55767339,0.28,m1_first15_last_close|open,"CSRank(Delay(Mean(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),20),3))",-0.94321856,-0.7232299,-0.7232299,-0.91321704,-0.65522564,0.15685905,-0.75256206,0,0.77216726,-0.47817802,0.02833333,-0.86894893,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.02833333,0.0,2
phase3cp_01700,c77bea68e4a3d03629fd6d37,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_opening_range::rx_intraday_price_location::product,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ed6cb5857267db07e5,82944dfebf97aab8b9,9047c62e9da5,0.2468445,0.041475,0.041475,0.558065,0.48,m1_first30_range|open|vwap,"CSRank(Mul(ZScore(Div($m1_first30_range,Add(Abs($open),0.000001))),ZScore(Delta($vwap,8))))",-0.94523236,-0.7387389,-0.7387389,-0.94727176,-0.71868496,0.18603137,-0.77001677,0,0.74747289,-0.75706309,0,-0.66526901,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01560,77603423494db05a726120e2,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_interaction::rx_opening_divergence::rx_range_location::signed_state,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,b0fa5a512d65fbe84e,1fb79716dbc8773e6d,2419bd875e70,0.22259307,0.0383314,0.0383314,0.55366396,0.58,high|low|m1_first5_last_close|open,"CSRank(Mul(Sign(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001)))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",-0.94532999,-0.7245264,-0.7245264,-0.95197718,-0.72322476,0.28141276,-0.76289853,0,0.75835529,-0.8124397,0,-0.78839032,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01838,80d25e6fcee5479c03876f73,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_intraday_price_location::rank,generic_price_volume,cross_sectional+time_series,none,multi_or_unknown,medium_turnover,695d350a2be177581d,71e563b02709720651,0c2c3beb0deb,0.22630685,0.03546979,0.03546979,0.5496577,0.42,vwap,"CSRank(ZScore(Delta($vwap,3)))",-0.94561286,-0.7567848,-0.7567848,-0.92616102,-0.74017233,0.16751571,-0.78952224,0,0.73658202,-0.60424359,0,-0.81161951,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_01667,6efc3b7fef27a222bd314cda,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_range_location::rx_intraday_price_location::product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,371948cbdc39c373f4,d0d93ccd75919936c7,7250790eb92e,0.23918597,0.03923556,0.03923556,0.55492978,0.48,close|high|low|vwap,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Delta($vwap,30))))",-0.94698127,-0.74933486,-0.74933486,-0.84340829,-0.72979194,0.16301382,-0.77910431,0,0.77423221,-0.73554471,0,-0.85907171,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_00025,fc055597fdef44eabf7a921a,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware::rx_intraday_return::slow_change,intraday_return+range_location,cross_sectional+time_series+arithmetic,none,multi_or_unknown,low_turnover,3a534367d8a73b9ba7,9acd9b625891c16a04,e8fe9e46993c,0.24319118,0.04040671,0.04040671,0.55656939,0.28,intraday_ret_from_open,"CSRank(Sub(Mean(ZScore(Delta($intraday_ret_from_open,15)),30),Delay(Mean(ZScore(Delta($intraday_ret_from_open,15)),30),5)))",-0.9480652,-0.72718404,-0.72718404,-0.95323297,-0.71239313,0.20157207,-0.76953495,0,0.757865,-0.56761723,0,-0.72994254,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_00829,da79424c8adb81c252d4c45f,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware::rx_intraday_price_location::slow_change,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,5ab2cb22d326f8e81f,fa9cc339645de92550,43ba3f586e05,0.23733795,0.0386954,0.0386954,0.55417356,0.34,vwap,"CSRank(Sub(Mean(ZScore(Div(Mean($vwap,5),Add(Abs(Mean($vwap,15)),0.000001))),30),Delay(Mean(ZScore(Div(Mean($vwap,5),Add(Abs(Mean($vwap,15)),0.000001))),30),5)))",-0.94848263,-0.70307479,-0.70307479,-0.94327119,-0.70017591,0.22057694,-0.75838716,0,0.78239502,-0.29947229,0.15166667,-0.73990311,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.15166667,0.0,3
phase3cp_00021,5590241c2be417cb1c6bb0b3,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware::rx_intraday_price_location::slow_change,range_location,cross_sectional+time_series+arithmetic,none,multi_or_unknown,low_turnover,05e79274ae6c52dc2d,ca1a7364363b629b75,9526ba3584a0,0.2385098,0.03903794,0.03903794,0.55465311,0.28,vwap,"CSRank(Sub(Mean(ZScore(Delta($vwap,5)),30),Delay(Mean(ZScore(Delta($vwap,5)),30),5)))",-0.95420993,-0.76424614,-0.76424614,-0.9498197,-0.74180857,0.17141705,-0.80061621,0,0.73172851,-0.50692307,0.005,-0.68737065,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.005,0.0,3
phase3cp_01697,f9e050ca33fb60f4ecf65a85,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,rx_interaction::rx_opening_divergence::rx_range_location::product,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,918a9e062ced27949b,a86cde7da073076f6a,c1a47a704e63,0.23970043,0.03938612,0.03938612,0.55514057,0.48,high|low|m1_first15_last_close|open,"CSRank(Mul(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",-0.95507881,-0.72384675,-0.72384675,-0.96683105,-0.68213489,0.29556017,-0.76361831,0,0.7667089,-0.83477026,0,-0.76734983,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_00001,2c5ef003959155d5019d8262,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware::rx_opening_divergence::slow_change,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,ee205ac9c4f124c6a6,5df3c87442d4f947bb,fc3f4015e6e8,0.24926163,0.04218169,0.04218169,0.55905436,0.28,m1_first5_last_close|open,"CSRank(Sub(Mean(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),30),Delay(Mean(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),30),5)))",-0.95628248,-0.62244611,-0.62244611,-0.94423568,-0.67452393,0.25033201,-0.6974142,0,0.86786048,-0.58826267,0.00833333,-0.76659067,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.00833333,0.0,1
phase3cp_01554,8410438e9191f39c2bab825a,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_inverted_product,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,80f2c12609dc4feb6c,ea432d3d45b19e8160,f9f90a914a11,0.22443263,0.03886925,0.03886925,0.55441695,0.58,amount|intraday_ret_from_open,"Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount,15)))))",-0.95826889,-0.74681513,-0.74681513,-0.93195168,-0.6883408,0.17476513,-0.7736986,0,0.76305724,-0.83324008,0,-0.54546187,0.02166667,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.02166667,4
phase3cp_00317,96c712d90dbf8eed0f83031b,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware::rx_range_location::slow_change,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,ae89183b4d2df75aa5,f23a3a62f45e0fdb12,1be9db247f95,0.23835908,0.03899385,0.03899385,0.55459138,0.28,high|low|open,"CSRank(Sub(Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10)),30),Delay(Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10)),30),5)))",-0.96135877,-0.72970339,-0.72970339,-0.94187177,-0.68478116,0.195236,-0.76680763,0,0.77825658,-0.70690745,0,-0.75496843,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01799,f7d1bfa26aa9d70bd87adf53,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,cem_interaction::rx_intraday_price_location::rx_range_location::spread,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,cd0ede758aae742ccb,5f1db57a26a37708ab,e2b56912a62c,0.23978333,0.03941043,0.03941043,0.5551746,0.48,high|low|open|vwap,"CSRank(Sub(ZScore(Sub(Div(Sub($vwap,$open),Add(Abs($open),0.000001)),Mean(Div(Sub($vwap,$open),Add(Abs($open),0.000001)),30))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",-0.96137578,-0.73853092,-0.73853092,-0.96239553,-0.75098689,0.26149646,-0.78832118,0,0.75922754,-0.66052323,0,-0.68192611,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_01718,182b57e2ecdcdbfcdb597ebf,search_outputs,typed_ast_fresh/round1_scheduler_controlled,typed_ast_fresh,phase3bt-ast-algorithm-bakeoff,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,cem_interaction::rx_intraday_return::rx_range_location::spread,intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,de10e3f242412c7d75,6d7393b59667e6a02c,654d19a3a873,0.24005959,0.03949114,0.03949114,0.5552876,0.48,high|low|open|ret_1m,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",-0.96304954,-0.76652984,-0.76652984,-0.96100959,-0.75171352,0.18845595,-0.79958215,0,0.73838574,-0.82702192,0,-0.88071207,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,typed_ast_fresh/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01450,d22627309dee8f85ea779f26,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_intraday_return::rank,generic_price_volume,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,b80dee3e21bc98d9f9,e2c0e41b27c2bd540f,3635c6a78336,0.22689349,0.03958866,0.03958866,0.55542413,0.58,close,"CSRank(ZScore(Delta(Div(Sub($close,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001)),30)))",-0.96406698,-0.74926769,-0.74926769,-0.93462674,-0.76047104,0.17314959,-0.78108717,0,0.76612751,-0.54087783,0.01166667,-0.76742067,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.01166667,0.0,1
phase3cp_00055,3144cc6a18119456dc927deb,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_opening_divergence::rx_range_location::slow_product,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,low_turnover,b785a20bc4fe2679b8,782992cafcfccf3adc,f1e8581b81aa,0.24086547,0.03972667,0.03972667,0.55561733,0.28,high|low|m1_first5_last_close|open,"CSRank(Mul(Delay(Mean(ZScore(Div(Sub($m1_first5_last_close,$open),Add(Abs($open),0.000001))),15),2),Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10)),30)))",-0.96408596,-0.73061793,-0.73061793,-0.96948985,-0.73525339,0.27589443,-0.78685693,0,0.76666967,-0.79859123,0,-0.79870944,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
