"rel_path","size_bytes","has_error_token","tail"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0005\phase3cm_train_reward_audit_summary.json","3134","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0006\phase3cm_train_reward_audit_summary.json","3095","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0007\phase3cm_train_reward_audit_summary.json","3133","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0008\phase3cm_train_reward_audit_summary.json","3133","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0009\phase3cm_train_reward_audit_summary.json","3140","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0010\phase3cm_train_reward_audit_summary.json","3095","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0011\phase3cm_train_reward_audit_summary.json","3133","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0012\phase3cm_train_reward_audit_summary.json","3095","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0013\phase3cm_train_reward_audit_summary.json","3180","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0014\phase3cm_train_reward_audit_summary.json","3133","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0015\phase3cm_train_reward_audit_summary.json","3095","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_chunks\candidate_subchunk_0016\phase3cm_train_reward_audit_summary.json","3134","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0001\phase3cm_train_reward_audit_summary.json","3134","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0002\phase3cm_train_reward_audit_summary.json","3133","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0003\phase3cm_train_reward_audit_summary.json","3134","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0004\phase3cm_train_reward_audit_summary.json","3134","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0005\phase3cm_train_reward_audit_summary.json","3134","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0006\phase3cm_train_reward_audit_summary.json","3095","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0007\phase3cm_train_reward_audit_summary.json","3133","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0008\phase3cm_train_reward_audit_summary.json","3133","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0009\phase3cm_train_reward_audit_summary.json","3140","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0010\phase3cm_train_reward_audit_summary.json","3095","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0011\phase3cm_train_reward_audit_summary.json","3133","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0012\phase3cm_train_reward_audit_summary.json","3095","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0013\phase3cm_train_reward_audit_summary.json","3180","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0014\phase3cm_train_reward_audit_summary.json","3133","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
"runtime\phase3ei_historical_ban_short_recheck_20260704\stage1_deeper_train_reward\phase3cm_reports\candidate_subchunk_0015\phase3cm_train_reward_audit_summary.json","3095","False","en"": 0,
  ""python_executable"": ""D:\\ChengboRemote\\venvs\\alpha311\\Scripts\\python.exe"",
  ""rank_ic_component_cap"": 0.35,
  ""rank_ic_loss_weight"": 6.0,
  ""regime_component_cap"": 0.1,
  ""regime_stability_weight"": 0.08,
  ""sample_block_count"": 4,
  ""sample_trade_times_per_shard"": 384,
  ""shard_root"": ""D:\\ChengboRemote\\data\\phase3dz_true1min_sidecar_augmented_full16_20260702"",
  ""short_allowed"": false,
  ""top_quantile"": 0.2,
  ""train_fraction"": 0.6,
  ""validation_fraction"": 0.2
}
"
