field_uid,field_name,record_kind,data_family,source_table,source_field,entity_scope,semantic_role,field_role,pit_status,materialization_status,search_status,recommended_routes,information_status,information_qualified,core_pack_selected,coverage,sample_unique,normalized_entropy,temporal_change_rate,semantic_support_group,qualification_state,qualification_reason,raw_generator_exposure,blocked_reason
capability::fund_ba_monetaryfunds_persistence,fund_ba_monetaryfunds_persistence,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,MONETARYFUNDS,STOCK,internally_derived_persistence,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9065755208333334,11,0.7965646004845679,0.02249828025735443,FUNDAMENTAL::liquidity_solvency::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_monetaryfunds_persistence_at_disclosure,fund_ba_monetaryfunds_persistence_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,MONETARYFUNDS,STOCK,disclosure_payload__internally_derived_persistence,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9912344777209642,10,0.8081821428041295,0.4294234592445328,FUNDAMENTAL::liquidity_solvency::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_monetaryfunds_slope,fund_ba_monetaryfunds_slope,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,MONETARYFUNDS,STOCK,internally_derived_slope,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9083839699074074,1400,0.9999913728884242,0.04232120502362396,FUNDAMENTAL::liquidity_solvency::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_monetaryfunds_slope_at_disclosure,fund_ba_monetaryfunds_slope_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,MONETARYFUNDS,STOCK,disclosure_payload__internally_derived_slope,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9934258582907232,1360,1.0,1.0,FUNDAMENTAL::liquidity_solvency::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_monetaryfunds_source_yoy,fund_ba_monetaryfunds_source_yoy,CAPABILITY_FIELD,canonical_fundamental_growth,balance_sheet_report_em,MONETARYFUNDS_YOY,STOCK,source_reported_yoy,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.8851996527777778,1690,0.999993261615007,0.05554634388990217,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_monetaryfunds_source_yoy_at_disclosure,fund_ba_monetaryfunds_source_yoy_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_growth,balance_sheet_report_em,MONETARYFUNDS_YOY,STOCK,disclosure_payload__source_reported_yoy,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.985390796201607,1349,0.9999945576985019,1.0,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_monetaryfunds_yoy,fund_ba_monetaryfunds_yoy,CAPABILITY_FIELD,canonical_fundamental_growth,balance_sheet_report_em,MONETARYFUNDS,STOCK,internally_derived_yoy,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.8851996527777778,1688,0.9999981608884222,0.05546343889902172,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_monetaryfunds_yoy_at_disclosure,fund_ba_monetaryfunds_yoy_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_growth,balance_sheet_report_em,MONETARYFUNDS,STOCK,disclosure_payload__internally_derived_yoy,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.985390796201607,1348,0.9999945576985019,0.999,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_acceleration,fund_ba_total_assets_acceleration,CAPABILITY_FIELD,canonical_fundamental_size,balance_sheet_report_em,TOTAL_ASSETS,STOCK,internally_derived_acceleration,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9205005787037037,1095,0.9999645803028842,0.029333227053525167,FUNDAMENTAL::size::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_acceleration_at_disclosure,fund_ba_total_assets_acceleration_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_size,balance_sheet_report_em,TOTAL_ASSETS,STOCK,disclosure_payload__internally_derived_acceleration,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9971202303815695,1062,0.9999760099117698,0.685491723466407,FUNDAMENTAL::size::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_delta,fund_ba_total_assets_delta,CAPABILITY_FIELD,canonical_fundamental_size,balance_sheet_report_em,TOTAL_ASSETS,STOCK,internally_derived_delta,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9295428240740741,1431,0.9999927605610316,0.04230298725385739,FUNDAMENTAL::size::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_delta_at_disclosure,fund_ba_total_assets_delta_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_size,balance_sheet_report_em,TOTAL_ASSETS,STOCK,disclosure_payload__internally_derived_delta,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,1.0,1389,0.9999963458121133,1.0,FUNDAMENTAL::size::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_persistence,fund_ba_total_assets_persistence,CAPABILITY_FIELD,canonical_fundamental_size,balance_sheet_report_em,TOTAL_ASSETS,STOCK,internally_derived_persistence,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9283854166666666,29,0.7824273642531393,0.025050377336125487,FUNDAMENTAL::size::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_persistence_at_disclosure,fund_ba_total_assets_persistence_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_size,balance_sheet_report_em,TOTAL_ASSETS,STOCK,disclosure_payload__internally_derived_persistence,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,1.0,26,0.8019636654569375,0.45728155339805826,FUNDAMENTAL::size::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_slope,fund_ba_total_assets_slope,CAPABILITY_FIELD,canonical_fundamental_size,balance_sheet_report_em,TOTAL_ASSETS,STOCK,internally_derived_slope,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9295428240740741,1431,0.9999913095712224,0.04230298725385739,FUNDAMENTAL::size::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_slope_at_disclosure,fund_ba_total_assets_slope_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_size,balance_sheet_report_em,TOTAL_ASSETS,STOCK,disclosure_payload__internally_derived_slope,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,1.0,1389,0.9999963458121133,1.0,FUNDAMENTAL::size::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_source_yoy,fund_ba_total_assets_source_yoy,CAPABILITY_FIELD,canonical_fundamental_growth,balance_sheet_report_em,TOTAL_ASSETS_YOY,STOCK,source_reported_yoy,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9053819444444444,1726,0.9999974686612093,0.055596077477915555,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_source_yoy_at_disclosure,fund_ba_total_assets_source_yoy_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_growth,balance_sheet_report_em,TOTAL_ASSETS_YOY,STOCK,disclosure_payload__source_reported_yoy,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9899208063354932,1375,0.9999985643453169,1.0,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_yoy,fund_ba_total_assets_yoy,CAPABILITY_FIELD,canonical_fundamental_growth,balance_sheet_report_em,TOTAL_ASSETS,STOCK,internally_derived_yoy,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9053819444444444,1724,0.9999937483695549,0.05551503363319556,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_assets_yoy_at_disclosure,fund_ba_total_assets_yoy_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_growth,balance_sheet_report_em,TOTAL_ASSETS,STOCK,disclosure_payload__internally_derived_yoy,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9899208063354932,1374,0.9999985643453169,0.9990205680705191,FUNDAMENTAL::growth::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_current_assets_acceleration,fund_ba_total_current_assets_acceleration,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,TOTAL_CURRENT_ASSETS,STOCK,internally_derived_acceleration,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.8879123263888888,1054,0.9999818317990404,0.029252571995207206,FUNDAMENTAL::liquidity_solvency::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_current_assets_acceleration_at_disclosure,fund_ba_total_current_assets_acceleration_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,TOTAL_CURRENT_ASSETS,STOCK,disclosure_payload__internally_derived_acceleration,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9866962305986696,1024,0.9999871181817287,0.6855409504550051,FUNDAMENTAL::liquidity_solvency::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_current_assets_delta,fund_ba_total_current_assets_delta,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,TOTAL_CURRENT_ASSETS,STOCK,internally_derived_delta,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.8979673032407407,1384,0.9999829573672945,0.042321990277380615,FUNDAMENTAL::liquidity_solvency::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_current_assets_delta_at_disclosure,fund_ba_total_current_assets_delta_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,TOTAL_CURRENT_ASSETS,STOCK,disclosure_payload__internally_derived_delta,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9933481152993349,1344,1.0,1.0,FUNDAMENTAL::liquidity_solvency::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_current_assets_persistence,fund_ba_total_current_assets_persistence,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,TOTAL_CURRENT_ASSETS,STOCK,internally_derived_persistence,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.8966652199074074,14,0.7832316029067315,0.024301435993945096,FUNDAMENTAL::liquidity_solvency::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_current_assets_persistence_at_disclosure,fund_ba_total_current_assets_persistence_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,TOTAL_CURRENT_ASSETS,STOCK,disclosure_payload__internally_derived_persistence,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9926090169992609,14,0.8005704805284298,0.4568273092369478,FUNDAMENTAL::liquidity_solvency::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_current_assets_slope,fund_ba_total_current_assets_slope,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,TOTAL_CURRENT_ASSETS,STOCK,internally_derived_slope,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.8979673032407407,1384,0.9999752593965026,0.042321990277380615,FUNDAMENTAL::liquidity_solvency::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_current_assets_slope_at_disclosure,fund_ba_total_current_assets_slope_at_disclosure,CAPABILITY_FIELD,canonical_fundamental_liquidity_solvency,balance_sheet_report_em,TOTAL_CURRENT_ASSETS,STOCK,disclosure_payload__internally_derived_slope,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,DISCLOSURE_EVENT,EVALUATED_DEVELOPMENT_ONLY,True,True,0.9933481152993349,1344,1.0,1.0,FUNDAMENTAL::liquidity_solvency::disclosure episode::DISCLOSURE_EVENT,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
capability::fund_ba_total_current_assets_source_yoy,fund_ba_total_current_assets_source_yoy,CAPABILITY_FIELD,canonical_fundamental_growth,balance_sheet_report_em,TOTAL_CURRENT_ASSETS_YOY,STOCK,source_reported_yoy,primary,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,REGISTERED_TYPED_CAPABILITY,ROUTE_ELIGIBLE,SLOW_TEMPORAL_CHANGE,EVALUATED_DEVELOPMENT_ONLY,True,True,0.8747829861111112,1670,0.9999938604644388,0.05553691275167785,FUNDAMENTAL::growth::stock-session cross-section::SLOW_TEMPORAL_CHANGE,DERIVED_ONLY,"asserted statement field; raw currency level remains blocked and only canonical change, normalized ratio, or source-reported YoY representations are permitted",False,
