path,line,risk_patterns,expression_digest,expression_text,source_layer,first_materialization_entry_point,official_book_scan_hit,matched_text
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4640,mean_event,48cbfc7ebfd9f275,"CSRank(Mean($seal_circulation_rate,10))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_limit_seal_flow_0173,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,limit_seal_flow,""CSRank(Mean($seal_circulation_rate,10))"",seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4642,mean_event,897238c79109ef85,"CSRank(Div(Mean($seal_circulation_rate,3),Add(Abs(Mean($amount,3)),0.000001)))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_seal_to_amount_0175,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,seal_to_amount,""CSRank(Div(Mean($seal_circulation_rate,3),Add(Abs(Mean($amount,3)),0.000001)))"",amount|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4643,mean_event,6f7c17abcda47367,"CSRank(Div(Mean($seal_circulation_rate,5),Add(Abs(Mean($amount,5)),0.000001)))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_seal_to_amount_0176,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,seal_to_amount,""CSRank(Div(Mean($seal_circulation_rate,5),Add(Abs(Mean($amount,5)),0.000001)))"",amount|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4644,mean_event,6996723dd6144178,"CSRank(Div(Mean($seal_circulation_rate,10),Add(Abs(Mean($amount,10)),0.000001)))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_seal_to_amount_0177,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,seal_to_amount,""CSRank(Div(Mean($seal_circulation_rate,10),Add(Abs(Mean($amount,10)),0.000001)))"",amount|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4645,mean_event|zscore_mean_event,6e8805d479ef5d12,"CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,3)),ZScore(Mean($seal_money,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0178,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,3)),ZScore(Mean($seal_money,3))))"",limit_up_any_close_not_open_in_t3|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4646,mean_event|zscore_mean_event,5a9f40a4354e0987,"CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,5)),ZScore(Mean($seal_money,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0179,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,5)),ZScore(Mean($seal_money,5))))"",limit_up_any_close_not_open_in_t3|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4647,mean_event|zscore_mean_event,f08c31ffe703b0ce,"CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,3)),ZScore(Mean($seal_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0180,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,3)),ZScore(Mean($seal_rate,3))))"",limit_up_any_close_not_open_in_t3|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4648,mean_event|zscore_mean_event,ba7395568959c581,"CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,5)),ZScore(Mean($seal_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0181,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,5)),ZScore(Mean($seal_rate,5))))"",limit_up_any_close_not_open_in_t3|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4649,mean_event|zscore_mean_event,cb63818ad56b8a71,"CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,3)),ZScore(Mean($seal_circulation_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0182,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,3)),ZScore(Mean($seal_circulation_rate,3))))"",limit_up_any_close_not_open_in_t3|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4650,mean_event|zscore_mean_event,372fb1e1caf51b22,"CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,5)),ZScore(Mean($seal_circulation_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0183,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_close_not_open_in_t3,5)),ZScore(Mean($seal_circulation_rate,5))))"",limit_up_any_close_not_open_in_t3|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4651,mean_event|zscore_mean_event,4841d1c821ce8ab0,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,3)),ZScore(Mean($seal_money,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0184,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,3)),ZScore(Mean($seal_money,3))))"",limit_up_any_open_not_close_in_t3|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4652,mean_event|zscore_mean_event,11bdb21085bd06cb,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,5)),ZScore(Mean($seal_money,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0185,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,5)),ZScore(Mean($seal_money,5))))"",limit_up_any_open_not_close_in_t3|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4653,mean_event|zscore_mean_event,0f55e5f0ef72905c,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,3)),ZScore(Mean($seal_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0186,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,3)),ZScore(Mean($seal_rate,3))))"",limit_up_any_open_not_close_in_t3|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4654,mean_event|zscore_mean_event,a2b7a6019ffcd0b1,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,5)),ZScore(Mean($seal_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0187,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,5)),ZScore(Mean($seal_rate,5))))"",limit_up_any_open_not_close_in_t3|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4655,mean_event|zscore_mean_event,369e6b41898c12f7,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,3)),ZScore(Mean($seal_circulation_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0188,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,3)),ZScore(Mean($seal_circulation_rate,3))))"",limit_up_any_open_not_close_in_t3|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4656,mean_event|zscore_mean_event,c750153b24eb24cd,"CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,5)),ZScore(Mean($seal_circulation_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0189,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_any_open_not_close_in_t3,5)),ZScore(Mean($seal_circulation_rate,5))))"",limit_up_any_open_not_close_in_t3|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4657,mean_event|zscore_mean_event,e2be48271f4de236,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,3)),ZScore(Mean($seal_money,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0190,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,3)),ZScore(Mean($seal_money,3))))"",limit_up_close_count_t2|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4658,mean_event|zscore_mean_event,fdcd7651edb7b33e,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,5)),ZScore(Mean($seal_money,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0191,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,5)),ZScore(Mean($seal_money,5))))"",limit_up_close_count_t2|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4659,mean_event|zscore_mean_event,a35083447fb615f1,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,3)),ZScore(Mean($seal_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0192,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,3)),ZScore(Mean($seal_rate,3))))"",limit_up_close_count_t2|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4660,mean_event|zscore_mean_event,a72edd3aafc8981d,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,5)),ZScore(Mean($seal_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0193,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,5)),ZScore(Mean($seal_rate,5))))"",limit_up_close_count_t2|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4661,mean_event|zscore_mean_event,f6bef0f6e9bdc0c6,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,3)),ZScore(Mean($seal_circulation_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0194,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,3)),ZScore(Mean($seal_circulation_rate,3))))"",limit_up_close_count_t2|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4662,mean_event|zscore_mean_event,c7388d2f5e3d6123,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,5)),ZScore(Mean($seal_circulation_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0195,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t2,5)),ZScore(Mean($seal_circulation_rate,5))))"",limit_up_close_count_t2|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4663,mean_event|zscore_mean_event,16ed49e8a57be396,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,3)),ZScore(Mean($seal_money,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0196,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,3)),ZScore(Mean($seal_money,3))))"",limit_up_close_count_t3|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4664,mean_event|zscore_mean_event,2b3da8b5dbb0f9bc,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,5)),ZScore(Mean($seal_money,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0197,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,5)),ZScore(Mean($seal_money,5))))"",limit_up_close_count_t3|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4665,mean_event|zscore_mean_event,4b9768f9ae9ed397,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,3)),ZScore(Mean($seal_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0198,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,3)),ZScore(Mean($seal_rate,3))))"",limit_up_close_count_t3|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4666,mean_event|zscore_mean_event,b8acda7690145bf4,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,5)),ZScore(Mean($seal_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0199,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,5)),ZScore(Mean($seal_rate,5))))"",limit_up_close_count_t3|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4667,mean_event|zscore_mean_event,8273e19b25930759,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,3)),ZScore(Mean($seal_circulation_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0200,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,3)),ZScore(Mean($seal_circulation_rate,3))))"",limit_up_close_count_t3|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4668,mean_event|zscore_mean_event,c5d1bc2a84a7ea4a,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,5)),ZScore(Mean($seal_circulation_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0201,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t3,5)),ZScore(Mean($seal_circulation_rate,5))))"",limit_up_close_count_t3|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4669,mean_event|zscore_mean_event,12b0e5f647f2cb30,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,3)),ZScore(Mean($seal_money,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0202,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,3)),ZScore(Mean($seal_money,3))))"",limit_up_close_count_t5|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4670,mean_event|zscore_mean_event,f89b1b8c6e6b95c4,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,5)),ZScore(Mean($seal_money,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0203,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,5)),ZScore(Mean($seal_money,5))))"",limit_up_close_count_t5|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4671,mean_event|zscore_mean_event,342a7fcd46b59221,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,3)),ZScore(Mean($seal_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0204,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,3)),ZScore(Mean($seal_rate,3))))"",limit_up_close_count_t5|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4672,mean_event|zscore_mean_event,c8bc9e6c96308e00,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,5)),ZScore(Mean($seal_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0205,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,5)),ZScore(Mean($seal_rate,5))))"",limit_up_close_count_t5|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4673,mean_event|zscore_mean_event,0a4dca87916e1ea4,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,3)),ZScore(Mean($seal_circulation_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0206,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,3)),ZScore(Mean($seal_circulation_rate,3))))"",limit_up_close_count_t5|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4674,mean_event|zscore_mean_event,7ed9a4753aa41d74,"CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,5)),ZScore(Mean($seal_circulation_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0207,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_count_t5,5)),ZScore(Mean($seal_circulation_rate,5))))"",limit_up_close_count_t5|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4675,mean_event|zscore_mean_event,d1de879847dcb19f,"CSRank(Mul(ZScore(Mean($limit_up_close_event,3)),ZScore(Mean($seal_money,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0208,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_event,3)),ZScore(Mean($seal_money,3))))"",limit_up_close_event|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4676,mean_event|zscore_mean_event,623f2ab23fe5ca09,"CSRank(Mul(ZScore(Mean($limit_up_close_event,5)),ZScore(Mean($seal_money,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0209,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_event,5)),ZScore(Mean($seal_money,5))))"",limit_up_close_event|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4677,mean_event|zscore_mean_event,c31d7f471d992299,"CSRank(Mul(ZScore(Mean($limit_up_close_event,3)),ZScore(Mean($seal_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0210,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_event,3)),ZScore(Mean($seal_rate,3))))"",limit_up_close_event|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4678,mean_event|zscore_mean_event,18f07e0ea2ae612c,"CSRank(Mul(ZScore(Mean($limit_up_close_event,5)),ZScore(Mean($seal_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0211,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_event,5)),ZScore(Mean($seal_rate,5))))"",limit_up_close_event|seal_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4679,mean_event|zscore_mean_event,b5eca24fa2a72439,"CSRank(Mul(ZScore(Mean($limit_up_close_event,3)),ZScore(Mean($seal_circulation_rate,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0212,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_event,3)),ZScore(Mean($seal_circulation_rate,3))))"",limit_up_close_event|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4680,mean_event|zscore_mean_event,2f185504a9da9df7,"CSRank(Mul(ZScore(Mean($limit_up_close_event,5)),ZScore(Mean($seal_circulation_rate,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0213,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_event,5)),ZScore(Mean($seal_circulation_rate,5))))"",limit_up_close_event|seal_circulation_rate"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4681,mean_event|zscore_mean_event,3544af558c01b1f1,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,3)),ZScore(Mean($seal_money,3))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0214,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_not_open,3)),ZScore(Mean($seal_money,3))))"",limit_up_close_not_open|seal_money"
runtime\field_registry\cn_field_integration_completeness_audit_v1_20260603\factor_candidate_field_refs.csv,4682,mean_event|zscore_mean_event,4cc6217940f6df40,"CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($seal_money,5))))",advisory_runtime_registry,advisory_runtime_registry,false,"cn_underutilized_field_factor_candidate_pack_v1_20260601.json,cn_underutil_v1_event_x_seal_flow_0215,cn_underutilized_field_factor_pack_v1,cn_underutilized_field_feature_layer,event_x_seal_flow,""CSRank(Mul(ZScore(Mean($limit_up_close_not_open,5)),ZScore(Mean($seal_money,5))))"",limit_up_close_not_open|seal_money"
