field_token_id,field_uid,field_id,context,registry_present,route_compatible,representation_available,generator_exposed,generator_exposed_routes,materialization_status,information_status,information_qualified,core_pack_selected,blocker
cn.ft.b874b6c990d17e3ff343abe1,source::cn_source::cash_flow_sheet_report_em::RECEIVE_SELL_REPO,cash_flow_sheet_report_em.RECEIVE_SELL_REPO,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.b8abb86992405dda38c5c07b,source::cn_source::cash_flow_sheet_report_em::DIRECT_INVEST_ADD,cash_flow_sheet_report_em.DIRECT_INVEST_ADD,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.b9144124d03e35d353ba88f7,source::cn_source::cash_flow_sheet_report_em::LEND_RESALE_REDUCE,cash_flow_sheet_report_em.LEND_RESALE_REDUCE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.b914492d44f7e856edee3a38,source::cn_source::balance_sheet_report_em::LIAB_BALANCE_YOY,balance_sheet_report_em.LIAB_BALANCE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.b951899567a1a2e763106bb0,source::cn_source::profit_sheet_report_em::BANK_INTEREST_INCOME,profit_sheet_report_em.BANK_INTEREST_INCOME,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.b9cb09388700974f70e285a6,source::cn_source::cash_flow_sheet_report_em::FA_SCRAP_LOSS,cash_flow_sheet_report_em.FA_SCRAP_LOSS,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.b9f1be64da761feb05657dbc,source::cn_source::profit_sheet_report_em::ASSET_DISPOSAL_INCOME_YOY,profit_sheet_report_em.ASSET_DISPOSAL_INCOME_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.ba0c13b232b3fea344f71f79,capability::fund_business_composition_concentration_blocked,fund_business_composition_concentration_blocked,FUNDAMENTAL_DISCLOSURE,True,False,True,False,,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,PIT_CONTRACT_UNRESOLVED_NO_CREDIBLE_DISCLOSURE_CLOCK
cn.ft.ba2be644de519cb7bda59673,capability::fund_ba_total_current_assets_slope,fund_ba_total_current_assets_slope,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.ba63a7f5cfa67c92757321d5,source::cn_source::cash_flow_sheet_report_em::RECEIVE_TAX_REFUND,cash_flow_sheet_report_em.RECEIVE_TAX_REFUND,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.baa096353acb2ace6165cdf2,source::cn_source::balance_sheet_report_em::IND_ACC_ASSET,balance_sheet_report_em.IND_ACC_ASSET,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bac5be4717902db4f89b180f,source::cn_source::zygc_em::成本比例,zygc_em.成本比例,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,BLOCKED_PIT_CONTRACT_UNRESOLVED,NOT_EVALUATED,False,False,NO_INDEPENDENT_DISCLOSURE_OR_OBSERVABLE_TIME
cn.ft.bb0ce65359bde15eb447bd26,source::cn_source::cash_flow_sheet_report_em::BORROW_REPO_REDUCE,cash_flow_sheet_report_em.BORROW_REPO_REDUCE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bb4808cb67e23991907553ca,capability::fund_ba_accounts_payable_delta,fund_ba_accounts_payable_delta,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.bb5f5baf7d36b84c88d6bebc,capability::fund_ba_fixed_asset_delta,fund_ba_fixed_asset_delta,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.bb6698add597e856feca5cc4,source::cn_source::cash_flow_sheet_report_em::PAY_INTEREST_YOY,cash_flow_sheet_report_em.PAY_INTEREST_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bb73e8084b2661d3e32cc1a3,capability::fund_ba_total_liabilities_source_yoy,fund_ba_total_liabilities_source_yoy,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.bb73ebfaeffffafe38c1cd5d,source::cn_source::balance_sheet_report_em::TOTAL_LIAB_EQUITY,balance_sheet_report_em.TOTAL_LIAB_EQUITY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bb81b28ccdf8ea00452360ba,capability::state_bar_return_sign,state_bar_return_sign,FIRSTN_INTRADAY,True,True,True,True,INTRADAY_STATE_TRANSITION,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.bb85e639bccbe647b88dafa5,source::cn_source::balance_sheet_report_em::RC_RESERVE_RECE_YOY,balance_sheet_report_em.RC_RESERVE_RECE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bbe49b78f61dc8aea71223b4,source::cn_source::balance_sheet_report_em::BUY_RESALE_FINASSET_YOY,balance_sheet_report_em.BUY_RESALE_FINASSET_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bc5abacaf7df84fc554e8db1,capability::ctx_rzrq_rzye,ctx_rzrq_rzye,UNASSIGNED,True,True,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.bcfaef30f52ac495e9b439d9,source::cn_source::cash_flow_sheet_report_em::BUY_SUBSIDIARY_EQUITY_YOY,cash_flow_sheet_report_em.BUY_SUBSIDIARY_EQUITY_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bd62024096b13e87e14a1066,capability::m1_first15_amount,m1_first15_amount,FIRSTN_INTRADAY,True,True,True,True,FIRSTN_PATH,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.bdf6f8a024b83b71d484c84b,source::cn_source::cash_flow_sheet_report_em::TRANSFER_INVEST_IMPAIRMENT,cash_flow_sheet_report_em.TRANSFER_INVEST_IMPAIRMENT,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.be0a9e12bb411a0895a7c42a,capability::fund_ca_construct_long_asset_delta,fund_ca_construct_long_asset_delta,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.be18e4ac52d2c3b4c858ff13,source::cn_source::cash_flow_sheet_report_em::IA_AMORTIZE_YOY,cash_flow_sheet_report_em.IA_AMORTIZE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.be49e39405ddc6cf88a33061,source::cn_source::balance_sheet_report_em::ASSET_OTHER_YOY,balance_sheet_report_em.ASSET_OTHER_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.be5dbba2a0ac559dad2aa585,source::cn_source::cash_flow_sheet_report_em::CREDIT_IMPAIRMENT_INCOME,cash_flow_sheet_report_em.CREDIT_IMPAIRMENT_INCOME,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.be66bf11f61f25856e70c7d0,capability::fund_liquidity_current_ratio,fund_liquidity_current_ratio,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_CROSS_SECTIONAL_LEVEL,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.be9a5d796a2200553c53ac4c,source::cn_source::cash_flow_sheet_report_em::INVEST_OUTFLOW_BALANCE,cash_flow_sheet_report_em.INVEST_OUTFLOW_BALANCE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.beb42ee1871c50f4f0f8fc86,source::cn_source::cash_flow_sheet_report_em::PAY_AGENT_TRADE_YOY,cash_flow_sheet_report_em.PAY_AGENT_TRADE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bef5a5f44f28dd6b8e063b1e,source::cn_source::profit_sheet_report_em::OTHERRIGHT_FAIRVALUE_CHANGE_YOY,profit_sheet_report_em.OTHERRIGHT_FAIRVALUE_CHANGE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bef6720cb07b4e45ce9a1dbf,source::cn_source::cash_flow_sheet_report_em::LEND_RESALE_ADD_YOY,cash_flow_sheet_report_em.LEND_RESALE_ADD_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bf04fbd43330e2383b4aabbe,source::cn_source::cash_flow_sheet_report_em::CCE_ADD_OTHER_YOY,cash_flow_sheet_report_em.CCE_ADD_OTHER_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bf2f16a03c2411ea2a2c482f,source::cn_source::profit_sheet_report_em::PARENT_OCI,profit_sheet_report_em.PARENT_OCI,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bf5b0abc45bc91c5b11ca4bf,source::cn_source::balance_sheet_report_em::NONCURRENT_ASSET_1YEAR,balance_sheet_report_em.NONCURRENT_ASSET_1YEAR,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.bf5f7668a11952a4eb3a52ac,capability::fund_ba_total_assets_source_yoy,fund_ba_total_assets_source_yoy,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.bf65a13b32b6efeffadeceb4,capability::plate_peer_return_max,plate_peer_return_max,CHIP_PLATE_STATE,True,True,True,True,MINUTE_STATIC,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.bf6fda9a29840b6995b28c0a,capability::fund_ba_total_liabilities_persistence_at_disclosure,fund_ba_total_liabilities_persistence_at_disclosure,FUNDAMENTAL_DISCLOSURE,True,True,True,True,DISCLOSURE_EVENT,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.bf9925b05283bfd06a5f61b7,capability::chip_cost_weighted_mean,chip_cost_weighted_mean,CHIP_PLATE_STATE,True,True,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,INFORMATION_CENSUS_QUALIFIED,True,True,
cn.ft.c00e4d9863ec566eb3124ab8,source::cn_source::cash_flow_sheet_report_em::SECURITY_NAME_ABBR,cash_flow_sheet_report_em.SECURITY_NAME_ABBR,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,SOURCE_METADATA_SIDECAR_ONLY,NOT_EVALUATED,False,False,METADATA_NOT_SEARCHABLE
cn.ft.c0293b3b6a5d374dda6fd031,capability::fund_ba_total_assets_delta,fund_ba_total_assets_delta,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.c03f894222e5821074af39aa,source::cn_source::cash_flow_sheet_report_em::FB_CCE_ADD,cash_flow_sheet_report_em.FB_CCE_ADD,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c0837819f9455319bc17a07f,source::cn_source::cash_flow_sheet_report_em::SELL_REPO_REDUCE,cash_flow_sheet_report_em.SELL_REPO_REDUCE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c0a5dd04217ff858f1089cc4,source::cn_source::balance_sheet_report_em::DIV_HOLDSALE_LIAB,balance_sheet_report_em.DIV_HOLDSALE_LIAB,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c0b4137ca346be4f2fff3958,source::cn_source::cash_flow_sheet_report_em::LOAN_REDUCE_YOY,cash_flow_sheet_report_em.LOAN_REDUCE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c0b97e4544ac61b163ce2e37,source::cn_source::profit_sheet_report_em::FUND_SALE_NI,profit_sheet_report_em.FUND_SALE_NI,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c1506d8f35cdfbf2570c67d4,capability::fund_efficiency_fixed_asset_intensity,fund_efficiency_fixed_asset_intensity,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_CROSS_SECTIONAL_LEVEL,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.c1ba362adb9a98dcbf9498a0,source::cn_source::balance_sheet_report_em::TRADE_FINASSET_YOY,balance_sheet_report_em.TRADE_FINASSET_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c1bfc8f436e6795542158b2b,capability::ctx_rzrq_rzyezb,ctx_rzrq_rzyezb,UNASSIGNED,True,True,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.c1d3cf2d71f972c339f4905f,capability::ctx_holder_avg_market_cap,ctx_holder_avg_market_cap,UNASSIGNED,True,True,True,True,SLOW_CROSS_SECTIONAL_LEVEL|SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.c1fd4394fde8715b8c4f0b03,source::cn_source::cash_flow_sheet_report_em::BEGIN_CCE,cash_flow_sheet_report_em.BEGIN_CCE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c20d47e0a7c3046b85f06506,source::cn_source::cash_flow_sheet_report_em::END_CCE_YOY,cash_flow_sheet_report_em.END_CCE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c2f852d2a87a7480249d27c5,source::cn_source::cash_flow_sheet_report_em::INSURED_INVEST_REDUCE_YOY,cash_flow_sheet_report_em.INSURED_INVEST_REDUCE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c303b9252f21b1cf1f78a91f,capability::plate_up_count,plate_up_count,CHIP_PLATE_STATE,True,False,True,False,,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,ROLE_CONDITION_ONLY_NOT_PAYLOAD_ELIGIBLE
cn.ft.c3605f4cc00f5f908b75a3ed,capability::fund_ca_netcash_operate_yoy,fund_ca_netcash_operate_yoy,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.c391880901267935494deca0,source::cn_source::cash_flow_sheet_report_em::FINANCE_OUTFLOW_BALANCE_YOY,cash_flow_sheet_report_em.FINANCE_OUTFLOW_BALANCE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c3a08ab8242d1f45198a11f9,source::cn_source::profit_sheet_report_em::UNCONFIRM_INVEST_LOSS_YOY,profit_sheet_report_em.UNCONFIRM_INVEST_LOSS_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c3abbcca84377c2fd8903f5b,source::cn_source::balance_sheet_report_em::CD_NOTE_PAYABLE,balance_sheet_report_em.CD_NOTE_PAYABLE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c3f24591ab0ad2d6b7b3b5ec,source::cn_source::profit_sheet_report_em::CREDITOR_IMPAIRMENT_RESERVE,profit_sheet_report_em.CREDITOR_IMPAIRMENT_RESERVE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c3fff1293b388c2b53492b0f,source::cn_source::cash_flow_sheet_report_em::PAY_ALL_TAX_YOY,cash_flow_sheet_report_em.PAY_ALL_TAX_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c41341cd5541d8307611bc69,source::cn_source::cash_flow_sheet_report_em::CCE_ADDNOTE_YOY,cash_flow_sheet_report_em.CCE_ADDNOTE_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c453158489dea9639ed2e52b,source::cn_source::cash_flow_sheet_report_em::CONSTRUCT_LONG_ASSET_YOY,cash_flow_sheet_report_em.CONSTRUCT_LONG_ASSET_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c49cbfd137d38401244ad86f,capability::fund_ba_monetaryfunds_persistence,fund_ba_monetaryfunds_persistence,FUNDAMENTAL_DISCLOSURE,True,True,True,True,SLOW_TEMPORAL_CHANGE,REGISTERED_TYPED_CAPABILITY,NOT_EVALUATED,False,False,
cn.ft.c4a3d6d2dd7af324d254ba8b,source::cn_source::balance_sheet_report_em::UNASSIGN_RPOFIT_YOY,balance_sheet_report_em.UNASSIGN_RPOFIT_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c4b5d3acd2d67fc07303de37,source::cn_source::cash_flow_sheet_report_em::RECEIVE_BUY_RESALE,cash_flow_sheet_report_em.RECEIVE_BUY_RESALE,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c4fe2d359a03c6a83865ad42,source::cn_source::cash_flow_sheet_report_em::CCE_ADD_YOY,cash_flow_sheet_report_em.CCE_ADD_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
cn.ft.c538312143bcb6cf1d69c9dc,source::cn_source::balance_sheet_report_em::PREPAYMENT_YOY,balance_sheet_report_em.PREPAYMENT_YOY,FUNDAMENTAL_DISCLOSURE,False,False,False,False,,PIT_SIDECAR_REGISTERED_LAZY_NOT_MINUTE_EXPANDED,NOT_EVALUATED,False,False,NO_FORMAL_SEARCH_IN_THIS_TASK; SOURCE_UNIT_GLOSSARY_NOT_ASSERTED
