physical_field_id,source_domain,source_table,source_field,source_family,dtype,entity_scope,observable_time_field,pit_status,physical_evidence,current_121_presence
cn.sf.7ddf274d12ada2f4d78b0266993e6fd5,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ACCEPT_DEPOSIT_INTERBANK,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.688d4cf619415e6ed23ef2c4b49bef39,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ACCEPT_DEPOSIT_INTERBANK_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.43244168f048fb56ceb6a584f84af878,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ACCEPT_DEPOSIT_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.e5984e907750728bdd7a9045c518e5e8,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ACCOUNTS_PAYABLE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8716dedbf7637085725880ea4f6b0bc5,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ACCOUNTS_PAYABLE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.b2ca74da8aa8c7a407ef9f61f8ff7209,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ACCOUNTS_RECE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.0dc5be68ccec1227b8b0db86fa41fb51,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ACCOUNTS_RECE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c4eed533d2d28939c5e55b8f20919213,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ACCRUED_EXPENSE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c54813794d311d4376d002328724cf88,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ACCRUED_EXPENSE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.39a1cec3ef988ccc6c9644b467c2286c,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ADVANCE_PREMIUM,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.821b8a8eaa49e99238cc4741a02388b9,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ADVANCE_PREMIUM_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.04f20e9ebe46aef82d72b555a510b03e,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ADVANCE_RECE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.4eb0ff38a800b2e90903fa79d9e806f6,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ADVANCE_RECEIVABLES,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.a9830129f29a21deddcc409217e3d869,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ADVANCE_RECEIVABLES_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5a17020bad30b2963ece58b581fef1e4,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ADVANCE_RECE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.2b2ff89a78250c6451bbfd57ec4135a2,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ADVICE_ASSIGN_DIVIDEND,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.090703aa3d6c16ba05ad8fc5f15287ee,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ADVICE_ASSIGN_DIVIDEND_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.2bece28d2a6775ea20915e8fe9127ffd,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AGENT_BUSINESS_ASSET,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7cd5c202ac9b2486ffca99ce4e30d9c6,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AGENT_BUSINESS_ASSET_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8f0885b38e63b6c19be868bb1d290d1c,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AGENT_BUSINESS_LIAB,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.f13c1c2897f5dde1298452ecafde3672,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AGENT_BUSINESS_LIAB_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8d6b537d49882dcb154c3cb4aec48333,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AGENT_TRADE_SECURITY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.372a015fb815b699739f024b2a2f2303,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AGENT_TRADE_SECURITY_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.51abb04260537b8eff710a1501937ea8,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AGENT_UNDERWRITE_SECURITY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.2518f3e853fdc0bcd9ec16d434582370,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AGENT_UNDERWRITE_SECURITY_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.9512e888e99528597299d1d2fc643e16,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AMORTIZE_COST_FINASSET,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.d6e1de04927b8ff3aab3d2374d776042,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AMORTIZE_COST_FINASSET_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.c5d15c3ef252dcc91a174080275a28f9,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AMORTIZE_COST_FINLIAB,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.b9ca809858830d4cb4be59855bd1aba4,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AMORTIZE_COST_FINLIAB_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.41359e060c9558039a2a526081402268,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AMORTIZE_COST_NCFINASSET,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.a1794b7879c1cffd9706de28262d4a77,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AMORTIZE_COST_NCFINASSET_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.0f2d8cda2fd21a0030a73ecb0e9be215,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AMORTIZE_COST_NCFINLIAB,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.66be9516175aa78801db2dc90a0662b0,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AMORTIZE_COST_NCFINLIAB_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.3277c5a57d3fe8a71d03e53b7bcf5169,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,APPOINT_FVTPL_FINASSET,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7e724aa16df34b6dbb46f6e612e12c78,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,APPOINT_FVTPL_FINASSET_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.1b85939219d61ca17c66b3cb80ed5d3d,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,APPOINT_FVTPL_FINLIAB,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.8df4cda4e59172400570781cfddd5d47,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,APPOINT_FVTPL_FINLIAB_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.927b3deb5dd3bd3beec125c8dfdd7bcf,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ASSET_BALANCE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.45a49fbfc22920b108b31861e8919af9,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ASSET_BALANCE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.fd543c0cf976e86cdeff1fb73d46517e,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ASSET_OTHER,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.719da5b47547c1f1dbdf0fdf63b76288,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ASSET_OTHER_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.d1220b5acfd4cfb5aa4abe85971ed09f,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ASSIGN_CASH_DIVIDEND,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.a1e016d2cc5389e8b1551859b6f7ea03,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,ASSIGN_CASH_DIVIDEND_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.803b5dbe530ee003f09f023a6f164362,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AVAILABLE_SALE_FINASSET,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.7c69416a77b41b4d93293dcd89c083c1,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,AVAILABLE_SALE_FINASSET_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.fd7de39d62e72bcc4a6438da0a0e2521,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,BOND_PAYABLE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.061cebd0262df0e46e93703d1be795a9,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,BOND_PAYABLE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.f215b94b3fb89d79fced8b36566741e5,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,BORROW_FUND,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.3d67a9f477e181e5c3ff1e32c68385a2,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,BORROW_FUND_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.0efaaa290090086ff75eb9d48968c914,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,BUY_RESALE_FINASSET,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.ccb3b87e18155f59f2a6ce71a7ade37f,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,BUY_RESALE_FINASSET_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.559dc1a4bd43a6bb4aba416ce5134b15,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,CAPITAL_RESERVE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.88166f377fdc57805eba05621b0be658,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,CAPITAL_RESERVE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.5c9249f454ecc38d0adcf76c8073d129,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,CASH_DEPOSIT_PBC,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.b776169cb3ab6ae463ea76ffb28157a7,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,CASH_DEPOSIT_PBC_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.e7215a9dbb3535503a7283385e740545,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,CD_NOTE_PAYABLE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.1d2612e3ac7fba692c2f8633680e9f50,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,CD_NOTE_PAYABLE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.1fca6882d074689d2a5284e95684d88f,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,CIP,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.50aa3beb69e4a5134605bd1468e2da45,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,CIP_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.daac054c29c1dce25c38eee42373b2a0,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,COMPENSATE_PAYABLE,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
cn.sf.0561a04b633814f212c4f3330c6dccd9,PIT_FUNDAMENTAL_SIDECAR,balance_sheet_report_em,COMPENSATE_PAYABLE_YOY,fundamental_balance_sheet,double,STOCK_REPORT_PERIOD,NEXT_SESSION_AFTER_MAX_NOTICE_UPDATE,PIT_SAFE_CURRENT_SNAPSHOT_ONLY,fundamental source inventory and PIT qualification matrix,ABSENT
