candidate_id,expression_hash,expression,generator_arm,round_id,factor_lane,aligned_ic_mean,aligned_spread_mean,spread_hit_rate,positive_horizon_count,mean_one_way_turnover,blocker_flags,run,source_file,proxy_sortino,mcmc_sortino_median,mcmc_prob_sortino_gt_0,reward_audit_decision,phase3ca_proxy_quality,metric_boundary,generator_route,seed,parent_id,mutation_type,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,proxy_quality,train_reward,train_reward_decision,train_reward_blockers,optimizer_reward,optimizer_reward_source,optimizer_reward_metric,optimizer_reward_split,validation_usage,holdout_usage,validation_day_sortino,validation_mcmc_prob_gt_0,holdout_day_sortino,holdout_mcmc_prob_gt_0,train_mean_one_way_turnover,phase3ei_prior_short_policy,phase3ei_source_path,phase3ei_prior_metric,phase3ei_prior_score,phase3ei_prior_decision,phase3ei_prior_decision_priority,phase3ei_recheck_required,phase3ei_required_portfolio_mode,source_round,source_generator,source_lane,fields,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,validation_day_mcmc_prob_gt_0,holdout_day_mcmc_prob_gt_0,inherited_blockers,parallel_chunk_id,train_rank_ic_mean,train_rank_ic_hit_rate,train_rank_ic_loss,train_rank_ic_reward_component,train_rank_ic_obs,train_regime_stability_score,train_regime_reward_component,train_regime_worst_day_sortino,train_regime_median_day_sortino,train_regime_positive_share,train_regime_count,train_regime_method,train_regime_rows,validation_rank_ic_mean,validation_rank_ic_loss,holdout_rank_ic_mean,holdout_rank_ic_loss,phase3eh_oos_usage,budget_status,budget_score,budget_reason,family_key,seed_quota_status,fields_list,max_window,ast_skeleton,ast_operator_sequence,ast_operator_multiset,ast_root_operator,ast_depth,ast_depth_bin,ast_operator_count,ast_operator_count_bin,ast_field_count,ast_field_count_bin,ast_window_count,ast_window_count_bin,ast_max_window,ast_max_window_bin,ast_complexity,ast_complexity_bin,search_memory_key,policy_score,expected_direction,x0_r3_role,note,typed_gate_decision,typed_gate_reason,registry_version,phase3cp_scheduler_source,abs_aligned_ic_mean,phase3bp_blocker_flags,phase3cp_rank,cem_prior_score,phase3cp_real_cm_loop,cm_required_fields,cm_field_gate_decision,cm_missing_fields,cm_turnover_proxy,cm_turnover_proxy_max,phase3dv_lane,phase3dv_seed_status,phase3dv_seed_budget_score,typed_gate_registry_version
phase3cp_16453,431f92df4a286857462fda8e,"CSRank(Sub(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),Mean(ZScore(Div(Mean($vol,10),Add(Abs(Mean($vol,30)),0.000001))),3)))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_resample::rx_opening_divergence::rx_flow_amount_volume::elite_spread_mean3,0.04116023,0.0004116,0.55762433,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.24576781,0.24576781,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.24576781,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,b0ca29aa02b9093f70,928847aa4e0e432b7d,34c1f9f417ab,0.04116023,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_02.csv,phase3ca_proxy_quality,0.24576781,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,m1_first15_last_close|open|vol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['m1_first15_last_close', 'open', 'vol']",30,"CSRank(Sub(ZScore(Div(Sub($F,$F),Add(Abs($F),N))),Mean(ZScore(Div(Mean($F,N),Add(Abs(Mean($F,N)),N))),N)))",CSRank>Sub>ZScore>Div>Sub>Add>Abs>Mean>ZScore>Div,Abs:2|Add:2|CSRank:1|Div:2|Mean:3|Sub:2|ZScore:2,CSRank,8,depth_le_8,14,opcount_gt_12,3,fieldcount_le_4,3,wincount_le_4,30,maxwin_le_30,20,complexity_gt_18,phase3bp:431f92df4a286857462fda8e,0.29668602,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem round 2 elite resample m1_first15_last_close_gap x vol_curve_10_30,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.04116023,,16453,0.29768002,true,m1_first15_last_close|open|vol,PASS,,0.48,0.95,,,,
phase3cp_16859,9da83f34994a608f72b77d07,"Neg(CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),CSRank(SafeCSResidual($ctx_sent_lt5_num,$amount,20,5,0.8)))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_resample::rx_range_location::coverage_guarded_context::elite_inverted_product,0.04110929,0.00041109,0.557553,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.24559354,0.24559354,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.24559354,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,9bb5ef463ab3ebde56,3db12f54c51de96288,d02fb3c0b7d1,0.04110929,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_03.csv,phase3ca_proxy_quality,0.24559354,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|close|ctx_sent_lt5_num|high|low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'close', 'ctx_sent_lt5_num', 'high', 'low']",30,"Neg(CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),CSRank(SafeCSResidual($F,$F,N,N,N)))))",Neg>CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub,Abs:2|Add:2|CSRank:2|Div:2|Mean:1|Mul:1|Neg:1|SafeCSResidual:1|Sub:5|ZScore:1,Neg,10,depth_gt_8,18,opcount_gt_12,5,fieldcount_le_6,4,wincount_le_4,30,maxwin_le_30,27,complexity_gt_18,phase3bp:9da83f34994a608f72b77d07,0.29244044,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem round 1 elite resample bar_loc_shift_30 x ctx_sent_lt5_num_safe_residual_amount,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.04110929,,16859,0.28266344,true,amount|close|ctx_sent_lt5_num|high|low,PASS,,0.48,0.95,,,,
phase3cp_16866,d401c0313b84b5e7053c6013,"Neg(CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),CSRank(SafeCSResidual($ctx_holder_holder_num_ratio,$amount,20,5,0.8)))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_resample::rx_range_location::coverage_guarded_context::elite_inverted_product,0.04110929,0.00041109,0.557553,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.24559354,0.24559354,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.24559354,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+lagged_context+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,5aeb65a4f1d4fa11cc,8c02f83e0924d271be,aaa6cb64d220,0.04110929,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_04.csv,phase3ca_proxy_quality,0.24559354,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|close|ctx_holder_holder_num_ratio|high|low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'close', 'ctx_holder_holder_num_ratio', 'high', 'low']",30,"Neg(CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),CSRank(SafeCSResidual($F,$F,N,N,N)))))",Neg>CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub,Abs:2|Add:2|CSRank:2|Div:2|Mean:1|Mul:1|Neg:1|SafeCSResidual:1|Sub:5|ZScore:1,Neg,10,depth_gt_8,18,opcount_gt_12,5,fieldcount_le_6,4,wincount_le_4,30,maxwin_le_30,27,complexity_gt_18,phase3bp:d401c0313b84b5e7053c6013,0.29244044,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem round 1 elite resample bar_loc_shift_30 x ctx_holder_holder_num_ratio_safe_residual_amount,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.04110929,,16866,0.28252044,true,amount|close|ctx_holder_holder_num_ratio|high|low,PASS,,0.48,0.95,,,,
phase3cp_17274,14ba237baaef8ff7aa50458f,"Neg(CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),CSRank(MaskedZScore($ctx_sent_zb_num,60,0.8)))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_resample::rx_range_location::coverage_guarded_context::elite_inverted_product,0.0411013,0.00041101,0.55754182,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.24556621,0.24556621,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.24556621,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,e56e1badd3196e8ad4,bae5d74db43626598a,6c595d41fbfa,0.0411013,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_01.csv,phase3ca_proxy_quality,0.24556621,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,close|ctx_sent_zb_num|high|low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['close', 'ctx_sent_zb_num', 'high', 'low']",60,"Neg(CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),CSRank(MaskedZScore($F,N,N)))))",Neg>CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub,Abs:2|Add:2|CSRank:2|Div:2|MaskedZScore:1|Mean:1|Mul:1|Neg:1|Sub:5|ZScore:1,Neg,10,depth_gt_8,18,opcount_gt_12,4,fieldcount_le_4,3,wincount_le_4,60,maxwin_le_60,25,complexity_gt_18,phase3bp:14ba237baaef8ff7aa50458f,0.29177502,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem round 2 elite resample bar_loc_shift_30 x ctx_sent_zb_num_masked_zscore,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.0411013,,17274,0.27814602,true,close|ctx_sent_zb_num|high|low,PASS,,0.48,0.95,,,,
phase3cp_17305,01162873c6c340b0433137ce,"Neg(CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),CSRank(ValidRatioGate($ctx_billboard_billboard_deal_amt,60,0.8)))))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_resample::rx_range_location::coverage_guarded_context::elite_inverted_product,0.0411013,0.00041101,0.55754182,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.24556621,0.24556621,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.24556621,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,lagged_context+limit_event_state+range_location,cross_sectional+time_series+arithmetic+state_transform,board_transition,multi_or_unknown,medium_turnover,65d451e35bbe9aaef2,0b377f02a5e7784ff4,01fad1d7c3c0,0.0411013,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_02.csv,phase3ca_proxy_quality,0.24556621,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,close|ctx_billboard_billboard_deal_amt|high|low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['close', 'ctx_billboard_billboard_deal_amt', 'high', 'low']",60,"Neg(CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),CSRank(ValidRatioGate($F,N,N)))))",Neg>CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub,Abs:2|Add:2|CSRank:2|Div:2|Mean:1|Mul:1|Neg:1|Sub:5|ValidRatioGate:1|ZScore:1,Neg,10,depth_gt_8,18,opcount_gt_12,4,fieldcount_le_4,3,wincount_le_4,60,maxwin_le_60,25,complexity_gt_18,phase3bp:01162873c6c340b0433137ce,0.29177502,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem round 2 elite resample bar_loc_shift_30 x ctx_billboard_billboard_deal_amt_valid_ratio,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.0411013,,17305,0.27798302,true,close|ctx_billboard_billboard_deal_amt|high|low,PASS,,0.48,0.95,,,,
phase3cp_16232,cafd0d129809c1799f628902,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),Mean(ZScore(Delta($vwap,8)),3)))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_resample::rx_opening_amount::rx_intraday_price_location::elite_spread_mean3,0.04110098,0.00041101,0.55754138,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.24556537,0.24556537,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.24556537,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ac3a954b835eef6c1b,8a031527923e573d6a,52ab04591c02,0.04110098,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_03.csv,phase3ca_proxy_quality,0.24556537,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|m1_first5_amount|vwap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'm1_first5_amount', 'vwap']",8,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),Mean(ZScore(Delta($F,N)),N)))",CSRank>Sub>ZScore>Div>Add>Abs>Mean>ZScore>Delta,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mean:1|Sub:1|ZScore:2,CSRank,6,depth_le_6,9,opcount_le_9,3,fieldcount_le_4,2,wincount_le_2,8,maxwin_le_15,14,complexity_le_14,phase3bp:cafd0d129809c1799f628902,0.52508205,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem round 1 elite resample m1_first5_amount x vwap_delta_8,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.04110098,,16232,0.51913505,true,amount|m1_first5_amount|vwap,PASS,,0.48,0.95,,,,
phase3cp_16642,22357c6f60acdfe2a5f8adb3,"CSRank(Sub(ZScore(Div($m1_first15_range,Add(Abs($open),0.000001))),Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15)),3)))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_resample::rx_opening_range::rx_range_location::elite_spread_mean3,0.04110055,0.00041101,0.55754077,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.24556424,0.24556424,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.24556424,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,6cc6f2632139ea3d58,a4eabca673b495a862,5a4d34bb4af9,0.04110055,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_04.csv,phase3ca_proxy_quality,0.24556424,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,high|low|m1_first15_range|open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['high', 'low', 'm1_first15_range', 'open']",15,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),Mean(ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N)),N)))",CSRank>Sub>ZScore>Div>Add>Abs>Mean>ZScore>Std>Div,Abs:2|Add:2|CSRank:1|Div:2|Mean:1|Std:1|Sub:2|ZScore:2,CSRank,8,depth_le_8,13,opcount_gt_12,4,fieldcount_le_4,2,wincount_le_2,15,maxwin_le_15,19,complexity_gt_18,phase3bp:22357c6f60acdfe2a5f8adb3,0.29171254,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem round 1 elite resample m1_first15_range x range_vol_15,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.04110055,,16642,0.29062854,true,high|low|m1_first15_range|open,PASS,,0.48,0.95,,,,
phase3cp_16231,4dadbd0dac0005b9a78c9973,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),Mean(ZScore(Delta($vwap,20)),3)))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_resample::rx_opening_amount::rx_intraday_price_location::elite_spread_mean3,0.0410985,0.00041099,0.55753791,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.24555727,0.24555727,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.24555727,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ac3a954b835eef6c1b,8a031527923e573d6a,52ab04591c02,0.0410985,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_01.csv,phase3ca_proxy_quality,0.24555727,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|m1_first5_amount|vwap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'm1_first5_amount', 'vwap']",20,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),Mean(ZScore(Delta($F,N)),N)))",CSRank>Sub>ZScore>Div>Add>Abs>Mean>ZScore>Delta,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mean:1|Sub:1|ZScore:2,CSRank,6,depth_le_6,9,opcount_le_9,3,fieldcount_le_4,2,wincount_le_2,20,maxwin_le_30,14,complexity_le_14,phase3bp:4dadbd0dac0005b9a78c9973,0.52487541,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem round 1 elite resample m1_first5_amount x vwap_delta_20,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.0410985,,16231,0.51962441,true,amount|m1_first5_amount|vwap,PASS,,0.48,0.95,,,,
phase3cp_16233,af4e01b9dc4253d2bdae5077,"CSRank(Sub(ZScore(Div($m1_first5_amount,Add(Abs($amount),0.000001))),Mean(ZScore(Delta($vwap,10)),3)))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_resample::rx_opening_amount::rx_intraday_price_location::elite_spread_mean3,0.04108303,0.00041083,0.55751625,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.24550394,0.24550394,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.24550394,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,ac3a954b835eef6c1b,8a031527923e573d6a,52ab04591c02,0.04108303,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_02.csv,phase3ca_proxy_quality,0.24550394,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|m1_first5_amount|vwap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'm1_first5_amount', 'vwap']",10,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),Mean(ZScore(Delta($F,N)),N)))",CSRank>Sub>ZScore>Div>Add>Abs>Mean>ZScore>Delta,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mean:1|Sub:1|ZScore:2,CSRank,6,depth_le_6,9,opcount_le_9,3,fieldcount_le_4,2,wincount_le_2,10,maxwin_le_15,14,complexity_le_14,phase3bp:af4e01b9dc4253d2bdae5077,0.52358609,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem round 1 elite resample m1_first5_amount x vwap_delta_10,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.04108303,,16233,0.51835509,true,amount|m1_first5_amount|vwap,PASS,,0.48,0.95,,,,
phase3cp_16478,1ee07cd8df45259a2ca30b86,"CSRank(Sub(ZScore(Div($m1_first30_amount,Add(Abs($amount),0.000001))),Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8)),3)))",typed_ast_fresh,typed_ast_fresh/round1_scheduler_controlled,cem_resample::rx_opening_amount::rx_range_location::elite_spread_mean3,0.0410806,0.00041081,0.55751284,3,0.48,,search_outputs,G:\Project_V7_Rotation\alpha_pit_true1min_engine_20260619\runtime\phase3dc_local_train_reward_complement_20260627\search_outputs\typed_ast_fresh\round1_scheduler_controlled\phase3cp_top_decisions.csv,0.24549597,0.24549597,1.0,PHASE3CA_CANDIDATE_FOR_FRAGMENT_REPLAY,0.24549597,Phase3CA proxy ranking only; BZ fragment replay is required before followup.,phase3bt-ast-algorithm-bakeoff,,,scheduler_controlled_smoke,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,f3d0ccad29ac7200a7,0a3fdd7a0e3b1ee514,2f158d4bbf6b,0.0410806,,,,,,,,report_only,report_only,,,,,,legacy_assume_long_short_recheck_required,runtime\phase3dc_local_train_reward_complement_20260627\phase3cm_train_reward_chunks\candidate_chunk_03.csv,phase3ca_proxy_quality,0.24549597,,0,True,long_only_top,,phase3cp_typed_ast_fresh_from_co,phase3cp_typed_ast_fresh_from_co,amount|high|low|m1_first30_amount|open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amount', 'high', 'low', 'm1_first30_amount', 'open']",8,"CSRank(Sub(ZScore(Div($F,Add(Abs($F),N))),Mean(ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N)),N)))",CSRank>Sub>ZScore>Div>Add>Abs>Mean>ZScore>Std>Div,Abs:2|Add:2|CSRank:1|Div:2|Mean:1|Std:1|Sub:2|ZScore:2,CSRank,8,depth_le_8,13,opcount_gt_12,5,fieldcount_le_6,2,wincount_le_2,8,maxwin_le_15,20,complexity_gt_18,phase3bp:1ee07cd8df45259a2ca30b86,0.29005001,1,read_only_research_candidate,hybrid arm from phase3bp_true1min_cem_elite: cem round 1 elite resample m1_first30_amount x range_vol_8,allow,no blocked field/primitive combination detected,phase3ce1_typed_primitive_gate_v1_20260618,phase3co_arm_budget_table,0.0410806,,16478,0.29259801,true,amount|high|low|m1_first30_amount|open,PASS,,0.48,0.95,,,,
